Address,Weight,Percentage
0x8da91e387b9476ac05f6830d6f1e371d2314b01e,40273,0.001459390492
0x2944322ebf133765d420f55ce0c95a7dcbd860cc,40248,0.001458484556
0x5ec6abff9bb4c673f63d077a962a29945f744857,39945,0.001447504611
0xfe4ff6602dde9275f7520f7aa46afbb9f52d1f2c,39923,0.001446707387
0x65d178f6b1173c5fd709c7401ce9b1a87d658a14,39912,0.001446308775
0x9e002db879befd384f0b095664e72c064b2db73e,39422,0.001428552429
0x5903589bb8bde6d6370981b796b184dfff2e7c11,39000,0.001413260228
0x8cdd55a551592996fe51209cd54f2553ea116a34,38700,0.001402388996
0x6bd44ba177ef6335c57da63d8a803654047c1465,38640,0.001400214749
0xb0d6ae7784a9f20c1e34218998f0fc5c24972441,38376,0.001390648065
0x54d2808b5f7a1241b979578562cb4869b0d781f8,38064,0.001379341983
0xb92aacda2a19e5328cbae3964a269195cce5ea2d,37128,0.001345423737
0xcf0afa96743819d52515bff99635a7978f2a856f,36504,0.001322811574
0xf078969e55cabf9ae3f26afeb5ec627b4430f19e,36463,0.001321325839
0x980d5d61caeeb68805b13ad4bcbfd7937c4b098b,36024,0.001305417602
0xb98a2d64bcf154238c3f2ac9922544ae0d4989d8,35568,0.001288893328
0x5dd29b8b2b52242c4585cffce78761fe64021321,35508,0.001286719082
0xd7e4a3a90de5ed9d5fe47013fd144d18f9d30c8a,35010,0.001268672836
0xaeb00420e91a45e636f1d527410a934ec4ed559d,34650,0.001255627357
0x7338afb07db145220849b04a45243956f20b14d9,34523,0.001251025202
0x892fcff1457331b321d897aeaa06cf0ee612e1d6,34000,0.00123207302
0x15d22a06003fef9e442b19c2c0eff6f7e1b22e4e,32604,0.001181485551
0xec257c79adba44a44e6de77a15c12439120557ea,32384,0.001173513314
0xca68fe01edf3cd1f0bee4744b6f5ebfc858df2f9,32292,0.001170179469
0x64b25e78520614399a08b4062733e9aedce8edde,32232,0.001168005223
0xba0098db592f7baf7f74f031087d7ffdf7698455,32062,0.001161844857
0x889daccd527e1744bb855ae0a9d9663527b0e893,31248,0.00113234758
0x62f893f826475f81f9779d56a38db9882cc5be55,31200,0.001130608183
0x4be55bbeb86092015973a667c5214b6f392bc8d1,31154,0.00112894126
0x0ff16a22367e5cf5cdb073365ce83976a9468c00,31119,0.00112767295
0xd82803325e1fec772fcb935a8a9ea06db38bd23b,31000,0.001123360694
0x0ab94c79f986bbf77df888ac25e348cc3d7c9af8,30492,0.001104952074
0x6e832b6a7c9208cae5ddf1169a4307090580f596,30324,0.001098864184
0xa02405cb8f09c3bf13ec22a94f3223d759b5ef9c,30243,0.001095928951
0xe54554b38db81380243bb5c705fde2a24018c8a9,29203,0.001058242011
0x913f31ac648bc6bf0a6c8a5b67811cd6f57d1b72,28750,0.00104182645
0x177e6dd2f230dd1fec6310c19e8df8feb557624d,28130,0.001019359236
0xa75f9c8246f7269279be4c969e7bc6eb619cc204,28122,0.001019069337
0x43a8735cb53cd2c1dcd48c37b7f2dc0d70a6b551,28032,0.001015807967
0x2857065c3632079f37efcfc841c2206e9165a714,27765,0.00100613257
0xef1d299346dbf2e842fc7872b2548f61fba9165c,27669,0.001002653776
0x7a2895d64682a9bd14c2a433f945068f27e6580a,27643,0.001001711602
0xe9edb2766012cabd56c0165707816dfca14c0bc6,27071,0.0009809837857
0xb3c01b1accb7ea8ad18c4ff1d5e021887b8fa234,26473,0.0009593137955
0x0c3a4a0ed70fdb29860760b5ca78b116fe77de00,26112,0.000946232079
0xb9217ce76651af985d9df95a1a1c7c4c3a81d133,26000,0.0009421734856
0x9ab9a67b00e8d77585b8afcacd5b938721ecb861,25800,0.0009349259972
0x6e1c5acbabaf0b3c73d4412c17c40d2f1d2e183b,25792,0.0009346360977
0x818bb80a26ff5a6dfd52bab54b3a651c5da9e514,25668,0.0009301426549
0x99c2e4708493b19baa116e26dfa0056f5a69a783,25376,0.0009195613219
0x1fc3ddeb035310930a444c0fa59c01618d5902af,24840,0.0009001380531
0x386aa7556b556d8e9552c38e74be1b1b47ecfef4,24337,0.0008819106199
0x6833efb00f40af788f55bf27d6e236541a3989a2,23736,0.0008601319174
0x729abc3affc895afd5a7a87fcf388b96c0b18da2,23608,0.0008554935249
0x6b6c51c444fea186e7dab8963730f37faff1db16,23088,0.0008366500552
0xe87a10d5b212d169ccbc9a50cf5e23dd3da27cb6,23028,0.0008344758087
0x3159bfbb1f89b363c24ead3aa5aaafe400269e69,23002,0.0008335336352
0x409c6c5ec5c479673f4c09fb80d0f182fcff643e,22937,0.0008311782015
0x1309c007567a71b393094c21e70bd2647356a352,22917,0.0008304534526
0x73767570ebec5800b75a48cce2fc0a8d1031871d,22862,0.0008284603933
0x997b7778e566271a262b72d0a0a9e68907e51438,22860,0.0008283879185
0x87828b2f0c97e03eff9eb5bced20f33d20941a34,22628,0.000819980832
0xa10d05e5582abdf37b991d0b1fb5616358fbf3a8,21456,0.0007775105502
0xa042ea47883ed7a200a88f2649499a3dfd923a8c,21275,0.0007709515733
0xccf343eef0c5f2590ee30efc9f564b33aeb3c7e6,20863,0.0007560217473
0xd5de81e7e5e4f740a26ebb254d6052e1d03b4787,20852,0.0007556231354
0x8e1f2a00fdf2aa3ae728a835a67c54eac837cba0,20819,0.0007544272998
0x73ce601a7e91962d09849dcccc87781e3d4e2083,19806,0.0007177187713
0x9526d37c9798e4acb7482e3abe61bf49826204ee,19397,0.0007028976577
0x4e61548d94c8649ebfc2f5f54d2272fcbc687bf2,19344,0.0007009770733
0x9d35001ad4bd89a33af351660fe64970a5bea966,18980,0.0006877866445
0x7f0389b647c2d3e14540bcc8fb24cd82132c8649,18900,0.0006848876491
0x50d2ab4e663e3f7150613d856f9c6f429b01137c,18744,0.0006792346082
0x4e8d623832e7741cbe72fa1481fbbe80e48c8894,17888,0.0006482153581
0xfc93d167c5ca38a0b76134a7d0afd9488abe2505,17836,0.0006463310111
0x387acb7f56a6f29137a21d7eb755a3f638cab45b,17710,0.0006417650934
0x4b323a812683aae5bc9733a3bd5cd3407e6399f1,17325,0.0006278136784
0xe3e39161d35e9a81edec667a5387bfae85752854,17108,0.0006199501535
0x3d2a92e864652cea833ced8f8fc402cea1aa454b,16910,0.00061277514
0xf8006e94afb880ca1564bec74666d4288c855368,16693,0.0006049116152
0x65268d4fb73544b6056fa4f4bf20fc90e0b12a80,16512,0.0005983526382
0xee018439806943df3863008c384928b666fe27ee,16492,0.0005976278894
0xc487370895f6e8f5b62d99bf1472c95a94073379,15440,0.0005595061007
0x7dffa9a1b85f3d8e4c76b407319ab7eb3a89c382,15378,0.0005572593793
0xaf79312eb821871208ac76a80c8e282f8796964e,15340,0.0005558823565
0xd6ccad20d688739349f0e4f3ae2ec69bc5039354,15090,0.000546822996
0x3fee927dc78a3481e9d9b827ebd420ef6a40ffd1,15019,0.0005442501377
0x6ecba7527448bb56caba8ca7768d271deaea72a9,14850,0.00053812601
0xca7dda24bbb701d2dc3e58199f322c5a875dfea4,14581,0.0005283781382
0x31f02e88bd6110723e767af9e7186e61fc9e88f8,14318,0.000518847691
0x4166205758e79d3b2a169f4c9a301e1813d89668,13896,0.0005035554906
0x96b0060f2a45e7b9d4a56348f1042b06b7fd87cc,13780,0.0004993519473
0x1ceb0c21331df86b7ae8e0ec58d972e5698d542a,13600,0.0004928292078
0x196a3dc8446920cef0f0d1f6bf7ba5b40702c79f,13500,0.0004892054637
0xc07abf686ea64844e5f06bdab6e534c1cb799087,13416,0.0004861615186
0x1a534f22c9366aa8bbadff4cf7325f08a5c37a3d,13134,0.00047594256
0xb1d693b77232d88a3c9467ed5619ffe79e80bccc,13020,0.0004718114916
0x61c4476a41c2d9b3683258ecbe08abf29a34dc3e,12996,0.000470941793
0xb694119b6daa4fac888a3fdbd1a8da0398a8a438,12948,0.0004692023958
0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,12888,0.0004670281493
0xae50f18a21d222572ddd25ef10bfe7760ae330da,12800,0.0004638392544
0x21e11427eefda12e7b1f20bd134928b02dad9320,12474,0.0004520258484
0xb957dccaa1ccfb1eb78b495b499801d591d8a403,12116,0.0004390528443
0x402904e954aebee2e78b7b09595393cf05571333,12068,0.0004373134471
0x3cbe564fae0c2e6e08813157ca7e5e80a2b1c62f,11571,0.0004193034385
0xda360606e4e484e7c97abbcc8441ae0887f88a18,11492,0.0004164406806
0x6408b550ed24a767b22f4b65371ae9f8c924138b,11336,0.0004107876397
0xab2f8fb2da51e6970ac1554ea18878044f35fe50,11208,0.0004061492472
0x4c669c29b88a45371df27412a625dd694f20d9df,11100,0.0004022356035
0x164d99246bff1125cb8e3c10d02d2aa906c81616,11100,0.0004022356035
0x12d91445fd44b73a822702979c553db3f78de40f,11045,0.0004002425442
0xd164ff4c786d851a0e2d2fc1bf78370dc9cc1d80,11022,0.000399409083
0x4589f45b8e30814dcb9e73690b58689e9c7b5a0f,10920,0.0003957128639
0xdb47b39e2fe61ba6a0f82abf07daa38d358134c5,10773,0.00039038596
0x08c9573a3a9235b712237747a88989dcb24d4a34,10665,0.0003864723163
0x93e225d4cbf1913c30409a75201f6ed32a6b6f77,10400,0.0003768693942
0x841a57b80440682e2cafcc38a5ef3d44f682ac04,10400,0.0003768693942
0x6977e753e022f65ebeb170d8267b2ea54a431523,10400,0.0003768693942
0x3e909f4eba38ddc71aa72e1ba3be7edd312818c2,10400,0.0003768693942
0x0fc59c9c998537c940a9dfc7dacde533a9c496fe,10400,0.0003768693942
0x770353615119f0f701118d3a4eaf1fe57fa00f84,10368,0.0003757097961
0xfc134003fba27276c091ea036d3b912e1a02de1a,10200,0.0003696219059
0x19d784e8cf011ea81c7952c70840ee3ece310c9a,10128,0.0003670128101
0x348b3ccac1f8b763b19e91f5fba71b85dc305655,9568,0.0003467198427
0xe39516c6ecb2c94e181fb5b6822d70278fc76545,9544,0.0003458501441
0x79236fccb8c592ffc1a080195240ba146caddd31,9528,0.000345270345
0xab5f4078eb63c126d6d759c0f02aa758987998bc,9487,0.0003437846099
0x6f199f00655e0d3e9c1f2b654570758ca1e33759,9480,0.0003435309478
0xa86bd8539cf64ab5414bbcf32627b7f03f01e1a0,9453,0.0003425525369
0xe85070bf5b50ec06ef31ab0ed3db284649d872b8,9428,0.0003416466008
0x8165405486b64322a89358a3971918e7e106b052,9372,0.0003396173041
0x14b30b46ec4fa1a993806bd5dda4195c5a82353e,9284,0.0003364284092
0x93951003a5ee69c6d8cb0837b7b937e93e0e0ef6,9200,0.0003333844641
0x65b808ce331f0554cc48a58f60aa98fe5a5b7627,9048,0.000327876373
0x192c614b55162e1fc3e920f25c59fff19774952c,8856,0.0003209187842
